province_id,rgb,barony,county,duchy,kingdom,empire,graphical_region,mapping_scope,mapping_key,component_id,style_component_id,adjacency_warning,review_status,reason
25422,164:157:122,b_R65G189B151,c_R210G93B145,d_R109G58B106,k_R164G96B216,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
25423,153:147:125,b_R151G131B189,c_R168G99B105,d_R254G116B0,k_R151G75B249,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25424,138:172:123,b_R177G66B165,c_R203G82B149,d_R162G4B131,k_R231G165B51,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
25425,233:134:105,b_R113G179B101,c_R149G181B79,d_R145G62B183,k_R109G14B184,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25426,219:167:78,b_R33G189B223,c_R70G39B186,d_R55G247B36,k_R109G14B184,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25427,60:139:49,b_R4G67B40,c_R192G202B208,d_R200G232B177,k_R13G236B229,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
25428,98:130:98,b_R230G120B210,c_R195G66B59,d_R148G142B163,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
25429,236:173:100,b_R159G56B106,c_R247G171B86,d_R82G61B86,k_R74G86B203,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25430,221:158:92,b_R217G105B142,c_R9G223B2,d_R75G157B114,k_R247G212B175,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25431,82:169:55,b_R197G87B8,c_R235G228B210,d_R23G248B166,k_R152G107B148,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
25432,179:168:86,b_R70G45B144,c_R70G45B144,d_eetlv_wildm_01,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
25433,129:144:133,b_R126G126B90,c_R22G14B152,d_R38G180B116,k_R12G116B86,e_lesser_moraq,graphical_india,empire,e_lesser_moraq,3,9,mapping_has_7_components,approved_disconnected,Southern Essos island architecture
25434,170:167:91,b_R167G109B101,c_R82G119B112,d_R195G91B12,k_R58G101B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
25435,116:147:148,b_R57G147B24,c_R103G119B235,d_R38G180B116,k_R12G116B86,e_lesser_moraq,graphical_india,empire,e_lesser_moraq,3,9,mapping_has_7_components,approved_disconnected,Southern Essos island architecture
25436,202:169:97,b_R135G146B140,c_R254G57B60,d_R112G28B16,k_R60G250B117,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25437,207:176:70,b_R32G216B129,c_R72G126B232,d_R143G224B96,k_R120G189B251,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25438,124:137:127,b_R163G228B16,c_R67G95B247,d_R114G115B80,k_R99G48B179,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
25439,156:135:139,b_R121G164B178,c_R182G165B155,d_R17G4B254,k_R156G226B228,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
25440,188:165:145,b_R40G91B245,c_R90G80B44,d_R210G115B75,k_R9G84B65,e_sarnor,graphical_mediterranean,empire,e_sarnor,6,6,mapping_has_7_components,approved_disconnected,Sarnori remnants are split by nested Dothraki title scopes
25441,206:159:84,b_R143G14B137,c_R66G188B90,d_R126G55B188,k_R74G86B203,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25442,30:125:106,b_R96G251B129,c_R194G71B189,d_R183G8B95,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
25443,128:166:146,b_R31G54B254,c_R223G154B23,d_R180G130B18,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
25444,48:124:76,b_R17G229B85,c_R17G229B85,d_eetlv_wilds_03,k_R108G20B91,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
25445,211:201:138,b_R209G125B220,c_R54G3B135,d_R209G33B30,k_R56G176B148,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25446,90:111:138,b_R1G112B8,c_R222G225B206,d_R67G144B34,k_R206G5B201,e_thousand_islands,graphical_east_asia,empire,e_thousand_islands,4,6,mapping_has_7_components,approved_disconnected,Eastern island architecture
25448,190:140:159,b_R68G40B112,c_R41G233B129,d_R166G86B71,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25449,171:174:108,b_R223G240B198,c_R252G218B42,d_R109G27B29,k_R94G218B71,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
25450,221:172:111,b_R32G64B205,c_R192G153B230,d_R154G226B97,k_R8G180B35,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
25451,212:216:89,b_R199G54B166,c_R40G209B206,d_R123G69B44,k_R141G138B52,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25452,240:221:106,b_R126G53B171,c_R92G73B75,d_R164G158B236,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25453,182:209:86,b_R201G255B94,c_R103G237B201,d_R244G129B68,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25454,211:133:99,b_R232G80B72,c_R220G80B88,d_R56G193B185,k_R153G161B35,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25455,165:157:161,b_R81G250B176,c_R181G122B18,d_R15G248B48,k_R156G226B228,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
25456,223:157:89,b_R12G182B67,c_R132G24B80,d_R184G97B29,k_R77G224B134,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25457,165:193:85,b_R182G120B248,c_R9G42B166,d_R251G220B244,k_R252G254B159,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
25458,188:200:75,b_R106G152B88,c_R209G84B26,d_R12G4B57,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25459,184:123:115,b_R47G107B35,c_R223G218B219,d_R156G7B177,k_R241G92B221,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25460,126:109:146,b_R115G112B222,c_R241G211B3,d_R250G175B97,k_R255G238B153,e_hidden_sea,graphical_east_asia,empire,e_hidden_sea,1,2,,reviewed,Eastern Essos architectural family
25461,200:175:118,b_R7G219B167,c_R241G219B104,d_R204G70B217,k_R139G90B4,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
25462,189:204:134,b_R206G55B193,c_R233G183B145,d_R154G217B3,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25463,185:179:110,b_R103G59B131,c_R246G66B98,d_R60G1B218,k_R177G168B65,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
25464,184:202:138,b_R31G255B41,c_R60G144B96,d_R98G99B89,k_R215G70B208,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
25465,180:201:70,b_R16G228B115,c_R19G154B98,d_R166G108B140,k_R93G216B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
25468,100:142:188,b_R85G74B23,c_R104G18B91,d_R10G161B255,k_R172G48B140,e_ibben,graphical_siberia,empire,e_ibben,1,3,mapping_has_5_components,approved_disconnected,Northern island realm
25471,215:176:95,b_R133G218B85,c_R133G218B85,d_eetlv_wild_04,k_R162G105B191,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
25472,66:119:92,b_R64G169B119,c_R97G20B19,d_R148G142B163,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
25473,186:168:140,b_R167G82B223,c_R38G33B29,d_R102G127B94,k_R193G250B60,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
25476,84:102:149,b_R65G32B214,c_R107G7B115,d_R167G91B49,k_R172G48B140,e_ibben,graphical_siberia,empire,e_ibben,1,3,mapping_has_5_components,approved_disconnected,Northern island realm
25478,184:184:108,b_R187G231B110,c_R122G86B65,d_R131G138B204,k_R209G123B86,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25479,217:174:99,b_R106G13B251,c_R171G131B50,d_R55G175B124,k_R214G108B201,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25480,135:139:45,b_R80G193B21,c_R243G64B211,d_R55G189B244,k_R108G20B91,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
25481,230:189:88,b_R37G84B235,c_R149G211B133,d_R78G20B134,k_R53G172B250,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
25483,229:170:96,b_R22G207B241,c_R11G213B181,d_R107G39B102,k_R154G58B31,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
25484,240:151:121,b_R113G73B109,c_R120G163B251,d_R95G51B86,k_R154G58B31,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
25485,152:149:141,b_R89G76B81,c_R69G172B95,d_R166G86B71,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25486,178:205:93,b_R48G134B48,c_R5G166B206,d_R246G41B220,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25487,138:200:138,b_R41G215B25,c_R167G232B248,d_R90G171B108,k_R25G90B130,e_omber,graphical_steppe,empire,e_omber,1,2,,reviewed,Grassland and horse-culture architecture
25488,170:145:135,b_R43G226B215,c_R53G1B255,d_R184G2B113,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25489,182:162:93,b_R13G52B239,c_R244G173B138,d_R174G232B107,k_R31G102B114,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25492,167:168:133,b_R163G175B87,c_R135G177B240,d_R217G108B230,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25493,230:166:108,b_R148G40B184,c_R226G108B12,d_R83G220B141,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25495,115:159:155,b_R32G85B21,c_R175G120B15,d_R52G33B207,k_R255G238B153,e_hidden_sea,graphical_east_asia,empire,e_hidden_sea,1,2,,reviewed,Eastern Essos architectural family
25497,174:175:137,b_R96G133B135,c_R35G47B42,d_R90G171B108,k_R25G90B130,e_omber,graphical_steppe,empire,e_omber,1,2,,reviewed,Grassland and horse-culture architecture
25498,173:179:93,b_R129G39B41,c_R254G10B121,d_R205G235B19,k_R195G51B107,e_summer_isles,graphical_india,empire,e_summer_isles,2,6,mapping_has_14_components,approved_disconnected,Southern island architecture
25500,218:203:96,b_R252G5B239,c_R14G99B75,d_R126G207B217,k_R59G108B107,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25501,69:157:107,b_R124G44B136,c_R18G127B215,d_R73G244B60,k_R167G35B218,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
25502,161:145:126,b_R190G187B168,c_R119G9B221,d_R146G230B227,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
25504,206:172:62,b_R23G23B176,c_R74G115B119,d_R115G223B207,k_R35G68B68,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
25505,196:102:88,b_R107G46B43,c_R43G105B250,d_R69G215B129,k_R62G247B214,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25507,178:220:113,b_R143G193B238,c_R29G73B133,d_R12G131B170,k_R248G119B247,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25508,209:169:104,b_R167G174B102,c_R101G93B222,d_R170G180B109,k_R58G101B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
25509,168:165:131,b_R6G243B180,c_R215G110B156,d_R77G245B83,k_R235G188B132,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25510,204:165:81,b_R203G219B230,c_R133G80B70,d_R140G63B133,k_R74G86B203,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25511,210:141:125,b_R182G239B33,c_R225G202B110,d_R237G121B181,k_R27G181B254,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
25512,175:174:96,b_R133G254B112,c_R76G59B81,d_R106G34B26,k_R59G108B107,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25513,148:189:79,b_R92G48B21,c_R16G56B253,d_R99G238B110,k_R94G218B71,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
25514,165:193:82,b_R104G173B151,c_R184G51B183,d_R39G25B143,k_R38G162B191,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
25515,77:143:67,b_R81G245B103,c_R22G10B3,d_R23G248B166,k_R152G107B148,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
25516,99:141:111,b_R89G9B207,c_R56G24B126,d_R123G215B149,k_R99G48B179,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
25517,198:141:83,b_R76G108B95,c_R22G167B178,d_R55G175B124,k_R214G108B201,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25518,152:175:131,b_R128G248B76,c_R207G241B63,d_R120G35B220,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
25519,196:151:81,b_R30G31B104,c_R31G168B175,d_R251G79B255,k_R241G92B221,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25520,151:182:59,b_R124G61B186,c_R61G112B44,d_R161G116B131,k_R139G90B4,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
25521,235:115:103,b_R158G182B198,c_R133G104B188,d_R222G151B16,k_R186G177B200,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
25522,58:136:100,b_R35G20B90,c_R252G179B72,d_R46G158B212,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
25523,107:137:82,b_R15G163B87,c_R222G173B12,d_R113G235B150,k_R221G252B12,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
25524,188:158:71,b_R60G173B146,c_R208G60B198,d_R5G53B50,k_R74G86B203,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25526,185:149:157,b_R184G30B157,c_R164G209B114,d_R146G230B227,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
25527,144:162:172,b_R30G113B74,c_R91G138B140,d_R117G244B155,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
25528,156:201:82,b_R18G148B221,c_R251G87B158,d_R111G68B23,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25529,194:181:94,b_R93G78B205,c_R186G254B144,d_R241G81B107,k_R215G70B208,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
25530,174:148:111,b_R39G100B68,c_R48G146B247,d_R254G224B205,k_R38G162B191,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
25531,173:173:132,b_R239G207B25,c_R6G7B35,d_R241G242B82,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25532,146:155:144,b_R117G59B168,c_R105G27B225,d_R217G108B230,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25533,179:184:79,b_R193G51B254,c_R172G170B52,d_R1G6B11,k_R162G105B191,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
25535,170:182:179,b_R155G239B225,c_R96G187B20,d_R166G86B71,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25536,215:186:73,b_R173G72B224,c_R169G253B187,d_R104G238B108,k_R36G72B198,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25537,134:166:134,b_R22G185B233,c_R17G46B168,d_R29G188B175,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25538,173:175:84,b_R255G58B143,c_R86G174B86,d_R133G215B116,k_R214G108B201,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25539,176:169:141,b_R68G205B152,c_R238G100B34,d_R132G234B228,k_R27G181B254,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
25540,195:180:91,b_R16G101B0,c_R162G241B236,d_R56G100B19,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25541,158:196:138,b_R185G140B217,c_R142G166B251,d_R203G196B47,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25542,197:131:102,b_R185G249B215,c_R110G141B33,d_R42G145B84,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
25543,67:109:68,b_R242G248B181,c_R200G197B154,d_R207G75B180,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
25544,119:117:147,b_R17G19B146,c_R21G32B130,d_R53G140B216,k_R206G5B201,e_thousand_islands,graphical_east_asia,empire,e_thousand_islands,1,1,mapping_has_7_components,approved_disconnected,Eastern island architecture
25545,194:122:86,b_R209G117B253,c_R131G121B112,d_R66G45B122,k_R53G65B146,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25546,207:167:46,b_R113G198B161,c_R122G165B11,d_R129G169B173,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25547,157:133:106,b_R23G226B39,c_R84G70B157,d_R255G6B232,k_R43G49B154,,graphical_western,kingdom,k_R43G49B154,1,2,,reviewed,Further East leaves this generated kingdom without an empire parent and already assigns all 146 of its provinces to graphical_western upstream; this mapping agrees rather than restyling them.
25548,145:172:164,b_R71G92B56,c_R63G10B211,d_R37G189B251,k_R193G250B60,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
25549,220:118:40,b_R241G78B179,c_R241G78B179,d_eetlv_wildm_05,k_R186G177B200,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
25550,178:196:114,b_R106G188B25,c_R7G190B218,d_R86G90B21,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25551,175:153:92,b_R8G80B127,c_R171G78B79,d_R228G175B102,k_R20G51B137,e_leng,graphical_east_asia,empire,e_leng,1,4,mapping_has_2_components,approved_disconnected,Leng and Yi Ti architectural family
25552,170:167:90,b_R37G58B198,c_R196G52B3,d_R131G252B220,k_R94G218B71,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
25553,93:140:78,b_R73G225B183,c_R142G188B7,d_R47G137B123,k_R96G101B213,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
25554,153:132:149,b_R164G202B35,c_R118G194B76,d_R119G143B156,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25555,199:133:120,b_R254G143B248,c_R159G110B250,d_R60G45B235,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25556,205:189:108,b_R186G198B122,c_R145G167B9,d_R195G123B114,k_R53G172B250,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
25558,240:183:85,b_R212G67B121,c_R25G186B5,d_R44G198B158,k_R211G109B66,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25559,203:173:67,b_R167G152B247,c_R188G44B170,d_R39G239B230,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
25563,71:118:63,b_R205G208B228,c_R154G104B90,d_R142G130B143,k_R221G252B12,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
25564,188:177:109,b_R33G167B26,c_R157G54B138,d_R255G214B152,k_R94G218B71,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
25566,182:176:34,b_R225G34B203,c_R216G90B239,d_R245G84B157,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
25567,187:148:181,b_R202G88B57,c_R99G203B173,d_R207G232B72,k_R193G250B60,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
25568,239:192:119,b_R116G27B24,c_R204G23B73,d_R162G147B201,k_R141G138B52,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
25569,172:144:149,b_R14G150B105,c_R173G210B90,d_R254G116B0,k_R151G75B249,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
25570,155:151:150,b_R181G239B5,c_R198G242B16,d_R17G4B254,k_R156G226B228,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
